tweets,,,,,,,,,,,tweets ,,,,,username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,
"OldDogDocs;2015-04-29 18:53;0;0;""@ GreenDallas WISDOM TO SURVIVE screens in # Dallas May 9: come meet co-director John Ankele! Free! http://wisdomtosurvivedallas.bpt.me/ # climatechange"";;@;# #;""593563866371477504"";https://twitter.com/OldDogDocs/status/593563866371477504 ",,,,,,,,,,,"OldDogDocs;2015-04-29 18:53;0;0;""@ GreenDallas WISDOM TO SURVIVE screens in # Dallas May 9: come meet co-director John Ankele! Free! http://wisdomtosurvivedallas.bpt.me/ # climatechange"";;@;# #;""593563866371477504"";https://twitter.com/OldDogDocs/status/593563866371477504  ",,,,,"OldDogDocs;2015-04-29 18:53;0;0;""@ GreenDallas WISDOM TO SURVIVE screens in # Dallas May 9: come meet co-director John Ankele! Free! http://wisdomtosurvivedallas.bpt.me/ # climatechange"";;@;# #;""593563866371477504"";https://twitter.com/OldDogDocs/status/593563866371477504",,,
"JungleNicola;2015-04-29 18:53;0;0;""Check out Sam Couzens latest climate change spots online. A passion project demanding some serious bush bashing. Thi…https://lnkd.in/bnxEMtq"";;;;""593563818267029504"";https://twitter.com/JungleNicola/status/593563818267029504 ",,,,,,,,,,,"JungleNicola;2015-04-29 18:53;0;0;""Check out Sam Couzens latest climate change spots online. A passion project demanding some serious bush bashing. Thi…https://lnkd.in/bnxEMtq"";;;;""593563818267029504"";https://twitter.com/JungleNicola/status/593563818267029504  ",,,,,"JungleNicola;2015-04-29 18:53;0;0;""Check out Sam Couzens latest climate change spots online. A passion project demanding some serious bush bashing. Thi…https://lnkd.in/bnxEMtq"";;;;""593563818267029504"";https://twitter.com/JungleNicola/status/593563818267029504",,,
"CCLContraCosta;2015-04-29 18:53;0;1;""Calif's Gov. Brown ups the ante on emissions cuts: 40% below 1990. @ readingirl @ JerryBrownGov # climatechange http://ow.ly/Mj9o6"";;@ @;#;""593563692689715202"";https://twitter.com/CCLContraCosta/status/593563692689715202 ",,,,,,,,,,,"CCLContraCosta;2015-04-29 18:53;0;1;""Calif's Gov. Brown ups the ante on emissions cuts: 40% below 1990. @ readingirl @ JerryBrownGov # climatechange http://ow.ly/Mj9o6"";;@ @;#;""593563692689715202"";https://twitter.com/CCLContraCosta/status/593563692689715202  ",,,,,"CCLContraCosta;2015-04-29 18:53;0;1;""Calif's Gov. Brown ups the ante on emissions cuts: 40% below 1990. @ readingirl @ JerryBrownGov # climatechange http://ow.ly/Mj9o6"";;@ @;#;""593563692689715202"";https://twitter.com/CCLContraCosta/status/593563692689715202",,,
"cathsecnews;2015-04-29 18:53;0;0;""# Catholic # Christian Beyond the Pope's Message on Climate Change - New York Times: Beyond the... http://bit.ly/1Aih18z # News # Headlines"";;;# # # #;""593563682312818688"";https://twitter.com/cathsecnews/status/593563682312818688 ",,,,,,,,,,,"cathsecnews;2015-04-29 18:53;0;0;""# Catholic # Christian Beyond the Pope's Message on Climate Change - New York Times: Beyond the... http://bit.ly/1Aih18z # News # Headlines"";;;# # # #;""593563682312818688"";https://twitter.com/cathsecnews/status/593563682312818688  ",,,,,"cathsecnews;2015-04-29 18:53;0;0;""# Catholic # Christian Beyond the Pope's Message on Climate Change - New York Times: Beyond the... http://bit.ly/1Aih18z # News # Headlines"";;;# # # #;""593563682312818688"";https://twitter.com/cathsecnews/status/593563682312818688",,,
"katierzehnder;2015-04-29 18:53;0;0;""'Denier' Delingpole Immortalised on Climate Change Wall of Infamy - Breitbart http://ln.is/www.breitbart.com/bi/POvuS … via @ BreitbartNews"";;@;;""593563667427385344"";https://twitter.com/katierzehnder/status/593563667427385344 ",,,,,,,,,,,"katierzehnder;2015-04-29 18:53;0;0;""'Denier' Delingpole Immortalised on Climate Change Wall of Infamy - Breitbart http://ln.is/www.breitbart.com/bi/POvuS … via @ BreitbartNews"";;@;;""593563667427385344"";https://twitter.com/katierzehnder/status/593563667427385344  ",,,,,"katierzehnder;2015-04-29 18:53;0;0;""'Denier' Delingpole Immortalised on Climate Change Wall of Infamy - Breitbart http://ln.is/www.breitbart.com/bi/POvuS … via @ BreitbartNews"";;@;;""593563667427385344"";https://twitter.com/katierzehnder/status/593563667427385344",,,
"snurri;2015-04-29 18:52;0;1;""I want to know what Batman is doing to fight climate change. Does he even care about white nose syndrome?"";;;;""593563663077892097"";https://twitter.com/snurri/status/593563663077892097 ",,,,,,,,,,,"snurri;2015-04-29 18:52;0;1;""I want to know what Batman is doing to fight climate change. Does he even care about white nose syndrome?"";;;;""593563663077892097"";https://twitter.com/snurri/status/593563663077892097  ",,,,,"snurri;2015-04-29 18:52;0;1;""I want to know what Batman is doing to fight climate change. Does he even care about white nose syndrome?"";;;;""593563663077892097"";https://twitter.com/snurri/status/593563663077892097",,,
"MitchBehna;2015-04-29 18:52;0;0;""Oops  did I say 'global warming.' Its 'climate change' nowadays lol @CrankyGordon"";;@CrankyGordon;;""593563661391831040"";https://twitter.com/MitchBehna/status/593563661391831040",,,,,,,,,,,"MitchBehna;2015-04-29 18:52;0;0;""Oops  did I say 'global warming.' Its 'climate change' nowadays lol @CrankyGordon"";;@CrankyGordon;;""593563661391831040"";https://twitter.com/MitchBehna/status/593563661391831040 ",,,,,"MitchBehna;2015-04-29 18:52;0;0;""Oops"," did I say 'global warming.' Its 'climate change' nowadays lol @CrankyGordon"";;@CrankyGordon;;""593563661391831040"";https://twitter.com/MitchBehna/status/593563661391831040",,
"GlobalHeatsave;2015-04-29 18:52;0;0;""Elizabeth Warren and other Democrats failing on climate change  report claims: Report from liberal Super Pac c... http://bit.ly/1PZ2FmH"";;;;""593563656954097665"";https://twitter.com/GlobalHeatsave/status/593563656954097665",,,,,,,,,,,"GlobalHeatsave;2015-04-29 18:52;0;0;""Elizabeth Warren and other Democrats failing on climate change  report claims: Report from liberal Super Pac c... http://bit.ly/1PZ2FmH"";;;;""593563656954097665"";https://twitter.com/GlobalHeatsave/status/593563656954097665 ",,,,,"GlobalHeatsave;2015-04-29 18:52;0;0;""Elizabeth Warren and other Democrats failing on climate change"," report claims: Report from liberal Super Pac c... http://bit.ly/1PZ2FmH"";;;;""593563656954097665"";https://twitter.com/GlobalHeatsave/status/593563656954097665",,
"BlueBirdinc;2015-04-29 18:52;0;1;""Remember You Can # Recycle Your CellPhones#Recycle#GlobalWarming#ClimateChange#ActOneClimate"";;;# #Recycle #GlobalWarming #ClimateChange #ActOneClimate;""593563619998195712"";https://twitter.com/BlueBirdinc/status/593563619998195712 ",,,,,,,,,,,"BlueBirdinc;2015-04-29 18:52;0;1;""Remember You Can # Recycle Your CellPhones#Recycle#GlobalWarming#ClimateChange#ActOneClimate"";;;# #Recycle #GlobalWarming #ClimateChange #ActOneClimate;""593563619998195712"";https://twitter.com/BlueBirdinc/status/593563619998195712  ",,,,,"BlueBirdinc;2015-04-29 18:52;0;1;""Remember You Can # Recycle Your CellPhones#Recycle#GlobalWarming#ClimateChange#ActOneClimate"";;;# #Recycle #GlobalWarming #ClimateChange #ActOneClimate;""593563619998195712"";https://twitter.com/BlueBirdinc/status/593563619998195712",,,
"LiberalDispatch;2015-04-29 18:52;0;0;""Climate change is melting Arctic archaeological sites http://goo.gl/fb/KGajTc # news # p2"";;;# #;""593563596426186752"";https://twitter.com/LiberalDispatch/status/593563596426186752 ",,,,,,,,,,,"LiberalDispatch;2015-04-29 18:52;0;0;""Climate change is melting Arctic archaeological sites http://goo.gl/fb/KGajTc # news # p2"";;;# #;""593563596426186752"";https://twitter.com/LiberalDispatch/status/593563596426186752  ",,,,,"LiberalDispatch;2015-04-29 18:52;0;0;""Climate change is melting Arctic archaeological sites http://goo.gl/fb/KGajTc # news # p2"";;;# #;""593563596426186752"";https://twitter.com/LiberalDispatch/status/593563596426186752",,,
"finicalgal;2015-04-29 18:52;0;0;""The AMA's report states climate change = an increase in the spread of tropical diseases in Aus. Why isn't our Govt restricting emissions?"";;;;""593563564163469312"";https://twitter.com/finicalgal/status/593563564163469312 ",,,,,,,,,,,"finicalgal;2015-04-29 18:52;0;0;""The AMA's report states climate change = an increase in the spread of tropical diseases in Aus. Why isn't our Govt restricting emissions?"";;;;""593563564163469312"";https://twitter.com/finicalgal/status/593563564163469312  ",,,,,"finicalgal;2015-04-29 18:52;0;0;""The AMA's report states climate change = an increase in the spread of tropical diseases in Aus. Why isn't our Govt restricting emissions?"";;;;""593563564163469312"";https://twitter.com/finicalgal/status/593563564163469312",,,
"BHSBearsLibrary;2015-04-29 18:52;0;0;""Pope Francis Steps Up Campaign on Climate Change  to Conservatives’ Alarm http://nyti.ms/1DElVOF"";;;;""593563416452792322"";https://twitter.com/BHSBearsLibrary/status/593563416452792322",,,,,,,,,,,"BHSBearsLibrary;2015-04-29 18:52;0;0;""Pope Francis Steps Up Campaign on Climate Change  to Conservatives’ Alarm http://nyti.ms/1DElVOF"";;;;""593563416452792322"";https://twitter.com/BHSBearsLibrary/status/593563416452792322 ",,,,,"BHSBearsLibrary;2015-04-29 18:52;0;0;""Pope Francis Steps Up Campaign on Climate Change"," to Conservatives’ Alarm http://nyti.ms/1DElVOF"";;;;""593563416452792322"";https://twitter.com/BHSBearsLibrary/status/593563416452792322",,
"USRealityCheck;2015-04-29 18:51;2;1;""# USRC Libertarians and Conservatives Tout Action on Climate Change # ClimateChange http://thisclimatechange.com  http://dld.bz/dBX5Q"";;;# #;""593563295371624448"";https://twitter.com/USRealityCheck/status/593563295371624448 ",,,,,,,,,,,"USRealityCheck;2015-04-29 18:51;2;1;""# USRC Libertarians and Conservatives Tout Action on Climate Change # ClimateChange http://thisclimatechange.com  http://dld.bz/dBX5Q"";;;# #;""593563295371624448"";https://twitter.com/USRealityCheck/status/593563295371624448  ",,,,,"USRealityCheck;2015-04-29 18:51;2;1;""# USRC Libertarians and Conservatives Tout Action on Climate Change # ClimateChange http://thisclimatechange.com  http://dld.bz/dBX5Q"";;;# #;""593563295371624448"";https://twitter.com/USRealityCheck/status/593563295371624448",,,
"adlitammm;2015-04-29 18:51;0;0;""# climatechange scam now @ Pontifex jumps on .wait for ' implementations' a blatant cashgrab .. # noscientificproof don't they print money?"";;@;# #;""593563289239486464"";https://twitter.com/adlitammm/status/593563289239486464 ",,,,,,,,,,,"adlitammm;2015-04-29 18:51;0;0;""# climatechange scam now @ Pontifex jumps on .wait for ' implementations' a blatant cashgrab .. # noscientificproof don't they print money?"";;@;# #;""593563289239486464"";https://twitter.com/adlitammm/status/593563289239486464  ",,,,,"adlitammm;2015-04-29 18:51;0;0;""# climatechange scam now @ Pontifex jumps on .wait for ' implementations' a blatant cashgrab .. # noscientificproof don't they print money?"";;@;# #;""593563289239486464"";https://twitter.com/adlitammm/status/593563289239486464",,,
"GoStrategic;2015-04-29 18:51;0;0;""RT @ ijournal Deloitte Insurance Report Keys in on Climate Change http://bit.ly/1ziHK68 # inspection # FEMApic.twitter.com/CXpnWU4pX8"";;@;# #;""593563272781176832"";https://twitter.com/GoStrategic/status/593563272781176832 ",,,,,,,,,,,"GoStrategic;2015-04-29 18:51;0;0;""RT @ ijournal Deloitte Insurance Report Keys in on Climate Change http://bit.ly/1ziHK68 # inspection # FEMApic.twitter.com/CXpnWU4pX8"";;@;# #;""593563272781176832"";https://twitter.com/GoStrategic/status/593563272781176832  ",,,,,"GoStrategic;2015-04-29 18:51;0;0;""RT @ ijournal Deloitte Insurance Report Keys in on Climate Change http://bit.ly/1ziHK68 # inspection # FEMApic.twitter.com/CXpnWU4pX8"";;@;# #;""593563272781176832"";https://twitter.com/GoStrategic/status/593563272781176832",,,
"OldDogDocs;2015-04-29 18:51;0;0;""@ BlessedTomorrow thanks for RTs! Hope you'll follow too! # climatechange # faith"";;@;# #;""593563237662068736"";https://twitter.com/OldDogDocs/status/593563237662068736 ",,,,,,,,,,,"OldDogDocs;2015-04-29 18:51;0;0;""@ BlessedTomorrow thanks for RTs! Hope you'll follow too! # climatechange # faith"";;@;# #;""593563237662068736"";https://twitter.com/OldDogDocs/status/593563237662068736  ",,,,,"OldDogDocs;2015-04-29 18:51;0;0;""@ BlessedTomorrow thanks for RTs! Hope you'll follow too! # climatechange # faith"";;@;# #;""593563237662068736"";https://twitter.com/OldDogDocs/status/593563237662068736",,,
"larrytor34;2015-04-29 18:51;0;0;""Before-and-After Glacier Photos Show Devastating Climate Change Effects @ weatherchannel http://fw.to/wmrzrx"";;@;;""593563225272127490"";https://twitter.com/larrytor34/status/593563225272127490 ",,,,,,,,,,,"larrytor34;2015-04-29 18:51;0;0;""Before-and-After Glacier Photos Show Devastating Climate Change Effects @ weatherchannel http://fw.to/wmrzrx"";;@;;""593563225272127490"";https://twitter.com/larrytor34/status/593563225272127490  ",,,,,"larrytor34;2015-04-29 18:51;0;0;""Before-and-After Glacier Photos Show Devastating Climate Change Effects @ weatherchannel http://fw.to/wmrzrx"";;@;;""593563225272127490"";https://twitter.com/larrytor34/status/593563225272127490",,,
"matt_levinson;2015-04-29 18:51;2;1;""Show the leadership needed on climatechange  AMA Pres @ BrianOwler tells government # climatehealth"";;@;#;""593563182242762753"";https://twitter.com/matt_levinson/status/593563182242762753",,,,,,,,,,,"matt_levinson;2015-04-29 18:51;2;1;""Show the leadership needed on climatechange  AMA Pres @ BrianOwler tells government # climatehealth"";;@;#;""593563182242762753"";https://twitter.com/matt_levinson/status/593563182242762753 ",,,,,"matt_levinson;2015-04-29 18:51;2;1;""Show the leadership needed on climatechange"," AMA Pres @ BrianOwler tells government # climatehealth"";;@;#;""593563182242762753"";https://twitter.com/matt_levinson/status/593563182242762753",,
"allontheline_dc;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164446339072"";https://twitter.com/allontheline_dc/status/593563164446339072 ",,,,,,,,,,,"allontheline_dc;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164446339072"";https://twitter.com/allontheline_dc/status/593563164446339072  ",,,,,"allontheline_dc;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164446339072"";https://twitter.com/allontheline_dc/status/593563164446339072",,,
"allontheline_va;2015-04-29 18:51;2;2;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164437950464"";https://twitter.com/allontheline_va/status/593563164437950464 ",,,,,,,,,,,"allontheline_va;2015-04-29 18:51;2;2;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164437950464"";https://twitter.com/allontheline_va/status/593563164437950464  ",,,,,"allontheline_va;2015-04-29 18:51;2;2;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563164437950464"";https://twitter.com/allontheline_va/status/593563164437950464",,,
"allontheline_wv;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163955605504"";https://twitter.com/allontheline_wv/status/593563163955605504 ",,,,,,,,,,,"allontheline_wv;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163955605504"";https://twitter.com/allontheline_wv/status/593563163955605504  ",,,,,"allontheline_wv;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163955605504"";https://twitter.com/allontheline_wv/status/593563163955605504",,,
"allontheline_ky;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317697"";https://twitter.com/allontheline_ky/status/593563163452317697 ",,,,,,,,,,,"allontheline_ky;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317697"";https://twitter.com/allontheline_ky/status/593563163452317697  ",,,,,"allontheline_ky;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317697"";https://twitter.com/allontheline_ky/status/593563163452317697",,,
"allontheline_oh;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317696"";https://twitter.com/allontheline_oh/status/593563163452317696 ",,,,,,,,,,,"allontheline_oh;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317696"";https://twitter.com/allontheline_oh/status/593563163452317696  ",,,,,"allontheline_oh;2015-04-29 18:51;0;0;""There's a link between tackling climate change and ensuring better agriculture and food production: http://ofa.bo/r4xU # ActOnClimate"";;;#;""593563163452317696"";https://twitter.com/allontheline_oh/status/593563163452317696",,,
"Atheist_IMAGINE;2015-04-29 18:50;0;0;""Scientists call for action on disease risks from climate change - http://m.theage.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ theage"";;@;;""593563101716357120"";https://twitter.com/Atheist_IMAGINE/status/593563101716357120 ",,,,,,,,,,,"Atheist_IMAGINE;2015-04-29 18:50;0;0;""Scientists call for action on disease risks from climate change - http://m.theage.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ theage"";;@;;""593563101716357120"";https://twitter.com/Atheist_IMAGINE/status/593563101716357120  ",,,,,"Atheist_IMAGINE;2015-04-29 18:50;0;0;""Scientists call for action on disease risks from climate change - http://m.theage.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ theage"";;@;;""593563101716357120"";https://twitter.com/Atheist_IMAGINE/status/593563101716357120",,,
"ROliverLuce;2015-04-29 18:50;1;0;"". @ drmannyonFOX FACT: Climate change by humans is a LIE even with many cities poluting STOP: Hitler-Lie method THANKS http://ln.is/www.foxnews.com/heal/HFDS4 …"";;@;;""593563061543383040"";https://twitter.com/ROliverLuce/status/593563061543383040 ",,,,,,,,,,,"ROliverLuce;2015-04-29 18:50;1;0;"". @ drmannyonFOX FACT: Climate change by humans is a LIE even with many cities poluting STOP: Hitler-Lie method THANKS http://ln.is/www.foxnews.com/heal/HFDS4 …"";;@;;""593563061543383040"";https://twitter.com/ROliverLuce/status/593563061543383040  ",,,,,"ROliverLuce;2015-04-29 18:50;1;0;"". @ drmannyonFOX FACT: Climate change by humans is a LIE even with many cities poluting STOP: Hitler-Lie method THANKS http://ln.is/www.foxnews.com/heal/HFDS4 …"";;@;;""593563061543383040"";https://twitter.com/ROliverLuce/status/593563061543383040",,,
"BLUEdotRegister;2015-04-29 18:50;3;1;""Underwear fighting # climatechange and poverty @getkitts http://buff.ly/1z5USPD # fashion # BLUEdotpic.twitter.com/PH31U65Rqm"";;@getkitts;# # #;""593562923143946240"";https://twitter.com/BLUEdotRegister/status/593562923143946240 ",,,,,,,,,,,"BLUEdotRegister;2015-04-29 18:50;3;1;""Underwear fighting # climatechange and poverty @getkitts http://buff.ly/1z5USPD # fashion # BLUEdotpic.twitter.com/PH31U65Rqm"";;@getkitts;# # #;""593562923143946240"";https://twitter.com/BLUEdotRegister/status/593562923143946240  ",,,,,"BLUEdotRegister;2015-04-29 18:50;3;1;""Underwear fighting # climatechange and poverty @getkitts http://buff.ly/1z5USPD # fashion # BLUEdotpic.twitter.com/PH31U65Rqm"";;@getkitts;# # #;""593562923143946240"";https://twitter.com/BLUEdotRegister/status/593562923143946240",,,
"FayeFuquae;2015-04-29 18:49;0;0;""""Beyond the Pope’s Message on Climate Change"" by Unknown Author via NYT http://ift.tt/1zeFX5I"";;;;""593562835369721856"";https://twitter.com/FayeFuquae/status/593562835369721856 ",,,,,,,,,,,"FayeFuquae;2015-04-29 18:49;0;0;""""Beyond the Pope’s Message on Climate Change"" by Unknown Author via NYT http://ift.tt/1zeFX5I"";;;;""593562835369721856"";https://twitter.com/FayeFuquae/status/593562835369721856  ",,,,,"FayeFuquae;2015-04-29 18:49;0;0;""""Beyond the Pope’s Message on Climate Change"" by Unknown Author via NYT http://ift.tt/1zeFX5I"";;;;""593562835369721856"";https://twitter.com/FayeFuquae/status/593562835369721856",,,
"Mistress_Jan;2015-04-29 18:49;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://thinkprogress.org/climate/2015/04/29/3652537/usda-vilsack-climate-change-switch/ … # allrss feeds # feedly"";;;# #;""593562815685767168"";https://twitter.com/Mistress_Jan/status/593562815685767168 ",,,,,,,,,,,"Mistress_Jan;2015-04-29 18:49;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://thinkprogress.org/climate/2015/04/29/3652537/usda-vilsack-climate-change-switch/ … # allrss feeds # feedly"";;;# #;""593562815685767168"";https://twitter.com/Mistress_Jan/status/593562815685767168  ",,,,,"Mistress_Jan;2015-04-29 18:49;0;0;""USDA Secretary: From ‘Not A Scientist’ To Climate Change Advocate http://thinkprogress.org/climate/2015/04/29/3652537/usda-vilsack-climate-change-switch/ … # allrss feeds # feedly"";;;# #;""593562815685767168"";https://twitter.com/Mistress_Jan/status/593562815685767168",,,
